Document date,TotalCollection,lag_1,lag_2,lag_3,lag_7,rolling_mean_3,rolling_std_3,rolling_max_3,rolling_min_3,rolling_median_3,rolling_mean_7,rolling_std_7,ewm_3,ewm_7,diff_1,diff_7,Date,dayofweek,month,day,is_weekend,is_monday,is_friday,is_holiday,is_before_holiday,is_after_holiday
2024-05-31,3.4364805366E9,1.26279066545E9,1.88529777235E9,1.9921449068499994E9,1.42300030213E9,2.1948563248000007E9,1.1194202906108284E9,3.4364805366E9,1.26279066545E9,1.88529777235E9,1.5239458159271429E9,1.1766234713613298E9,2.465764331407937E9,1.907406550412127E9,2.1736898711499996E9,2.0134802344699998E9,2024-05-31T00:00:00.000Z,4,5,31,0,0,1,0,0,0
2024-06-01,5.690249152599999E8,3.4364805366E9,1.26279066545E9,1.88529777235E9,1.6426159973000002E8,1.7560987057700012E9,1.4960247498192878E9,3.4364805366E9,5.690249152599999E8,1.26279066545E9,1.5817691467171428E9,1.1065249474383063E9,1.5173946233339684E9,1.5728111416240954E9,-2.86745562134E9,4.0476331552999985E8,2024-06-01T00:00:00.000Z,5,6,1,1,0,0,0,0,0
2024-06-02,2.9458989390000004E7,5.690249152599999E8,3.4364805366E9,1.26279066545E9,2.6962067560000002E7,1.3449881470833342E9,1.83126681798273E9,3.4364805366E9,2.9458989390000004E7,5.690249152599999E8,1.582125849835714E9,1.1059404471839135E9,7.734268063619843E8,1.1869731035655715E9,-5.395659258699999E8,2496921.830000002,2024-06-02T00:00:00.000Z,6,6,2,1,0,0,0,0,0
2024-06-03,1.80730510609E9,2.9458989390000004E7,5.690249152599999E8,3.4364805366E9,1.8996831629500008E9,8.019296702466675E8,9.115194305871221E8,1.80730510609E9,2.9458989390000004E7,5.690249152599999E8,1.5689289845699997E9,1.1020639414199996E9,1.2903659562259922E9,1.3420561041966786E9,1.7778461166999998E9,-9.237805686000085E7,2024-06-03T00:00:00.000Z,0,6,3,0,1,0,0,0,0
2024-06-04,1.38927079188E9,1.80730510609E9,2.9458989390000004E7,5.690249152599999E8,1.9921449068499994E9,1.0753449624533343E9,9.295677885190712E8,1.80730510609E9,2.9458989390000004E7,1.38927079188E9,1.4828041110028572E9,1.0869308839012208E9,1.3398183740529962E9,1.353859776117509E9,-4.180343142099998E8,-6.028741149699993E8,2024-06-04T00:00:00.000Z,1,6,4,0,0,0,0,0,0
2024-06-05,1.42750835061E9,1.38927079188E9,1.80730510609E9,2.9458989390000004E7,1.88529777235E9,1.5413614161933343E9,2.311061712099034E8,1.80730510609E9,1.38927079188E9,1.42750835061E9,1.417405622182857E9,1.0723517936124437E9,1.3836633623314981E9,1.3722719197406316E9,3.823755872999978E7,-4.5778942174E8,2024-06-05T00:00:00.000Z,2,6,5,0,0,0,0,0,0
2024-06-06,1.5646303113799996E9,1.42750835061E9,1.38927079188E9,1.80730510609E9,1.26279066545E9,1.4604698179566677E9,9.220945730810241E7,1.5646303113799996E9,1.38927079188E9,1.42750835061E9,1.4605255716014285E9,1.0711663603740257E9,1.474146836855749E9,1.4203615176504736E9,1.3712196076999974E8,3.018396459299996E8,2024-06-06T00:00:00.000Z,3,6,6,0,0,0,0,0,0
2024-06-07,1.7013234908800006E9,1.5646303113799996E9,1.42750835061E9,1.38927079188E9,3.4364805366E9,1.564487384290001E9,1.3690762608922708E8,1.7013234908800006E9,1.42750835061E9,1.5646303113799996E9,1.2126459936414285E9,6.59274834903295E8,1.5877351638678746E9,1.4906020109578552E9,1.3669317950000095E8,-1.7351570457199993E9,2024-06-07T00:00:00.000Z,4,6,7,0,0,1,0,0,0
2024-06-08,1.5485781849E8,1.7013234908800006E9,1.5646303113799996E9,1.42750835061E9,5.690249152599999E8,1.1402705402500012E9,8.561249502761248E8,1.7013234908800006E9,1.5485781849E8,1.5646303113799996E9,1.1534792655314286E9,7.40272772538071E8,8.712964911789373E8,1.1566659628408914E9,-1.5464656723900006E9,-4.1416709676999986E8,2024-06-08T00:00:00.000Z,5,6,8,1,0,0,0,0,0
2024-06-09,3.442089891E7,1.5485781849E8,1.7013234908800006E9,1.5646303113799996E9,2.9458989390000004E7,6.302007360933346E8,9.29572068086073E8,1.7013234908800006E9,3.442089891E7,1.5485781849E8,1.1541881097485716E9,7.390184025758666E8,4.5285869504446864E8,8.761046968581685E8,-1.2043691958000001E8,4961909.519999992,2024-06-09T00:00:00.000Z,6,6,9,1,0,0,0,0,0
2024-06-10,2.2835427425699997E9,3.442089891E7,1.5485781849E8,1.7013234908800006E9,1.80730510609E9,8.242738199900008E8,1.265197851802369E9,2.2835427425699997E9,3.442089891E7,1.5485781849E8,1.2222220578171427E9,8.259710391625233E8,1.3682007188072343E9,1.2279642082861261E9,2.24912184366E9,4.762376364799998E8,2024-06-10T00:00:00.000Z,0,6,10,0,1,0,0,0,0
2024-06-11,1.50603850081E9,2.2835427425699997E9,3.442089891E7,1.5485781849E8,1.38927079188E9,1.274667380763334E9,1.142272609012787E9,2.2835427425699997E9,3.442089891E7,1.50603850081E9,1.2389031590928571E9,8.310703565276561E8,1.437119609808617E9,1.2974827814170947E9,-7.775042417599998E8,1.1676770892999983E8,2024-06-11T00:00:00.000Z,1,6,11,0,0,0,0,0,0
2024-06-12,1.6660838561500003E9,1.50603850081E9,2.2835427425699997E9,3.442089891E7,1.42750835061E9,1.8185550331766675E9,4.1056522789518243E8,2.2835427425699997E9,1.50603850081E9,1.6660838561500003E9,1.27298537417E9,8.4487157534672E8,1.5516017329793086E9,1.389633050100321E9,1.600453553400004E8,2.3857550554000044E8,2024-06-12T00:00:00.000Z,2,6,12,0,0,0,0,0,0
2024-06-13,1.6599766314599988E9,1.6660838561500003E9,1.50603850081E9,2.2835427425699997E9,1.5646303113799996E9,1.6106996628066673E9,9.069064820159636E7,1.6660838561500003E9,1.50603850081E9,1.6599766314599988E9,1.2866062770385711E9,8.511026802357707E8,1.6057891822196536E9,1.4572189454402406E9,-6107224.690001488,9.534632007999921E7,2024-06-13T00:00:00.000Z,3,6,13,0,0,0,0,0,0
2024-06-14,1.8030352098100002E9,1.6599766314599988E9,1.6660838561500003E9,1.50603850081E9,1.7013234908800006E9,1.7096985658066673E9,8.088956288489811E7,1.8030352098100002E9,1.6599766314599988E9,1.6660838561500003E9,1.3011365226E9,8.60182656254045E8,1.7044121960148268E9,1.5436730115326805E9,1.4305857835000134E8,1.0171171892999959E8,2024-06-14T00:00:00.000Z,4,6,14,0,0,1,0,0,0
2024-06-15,7.524803477300003E8,1.8030352098100002E9,1.6599766314599988E9,1.6660838561500003E9,1.5485781849E8,1.4051640630000007E9,5.697485966142185E8,1.8030352098100002E9,7.524803477300003E8,1.6599766314599988E9,1.3865111696342854E9,7.500591233312732E8,1.2284462718724136E9,1.3458748455820105E9,-1.0505548620799999E9,5.976225292400002E8,2024-06-15T00:00:00.000Z,5,6,15,1,0,0,0,0,0
2024-06-16,3.9876977400000006E7,7.524803477300003E8,1.8030352098100002E9,1.6599766314599988E9,3.442089891E7,8.651308449800011E8,8.869607313893878E8,1.8030352098100002E9,3.9876977400000006E7,7.524803477300003E8,1.3872906094185715E9,7.484209405783889E8,6.341616246362069E8,1.019375378536508E9,-7.126033703300003E8,5456078.49000001,2024-06-16T00:00:00.000Z,6,6,16,1,0,0,0,0,0
2024-06-17,6.714571092699999E8,3.9876977400000006E7,7.524803477300003E8,1.8030352098100002E9,2.2835427425699997E9,4.8793814480000097E8,3.901413828236247E8,7.524803477300003E8,3.9876977400000006E7,6.714571092699999E8,1.1569926618042858E9,6.706580259723076E8,6.528093669531033E8,9.323958112198809E8,6.315801318699999E8,-1.6120856332999997E9,2024-06-17T00:00:00.000Z,0,6,17,0,1,0,0,0,0
2024-06-18,1.9709315396699984E9,6.714571092699999E8,3.9876977400000006E7,7.524803477300003E8,1.50603850081E9,8.940885421133337E8,9.845895067404257E8,1.9709315396699984E9,3.9876977400000006E7,6.714571092699999E8,1.2234059530699997E9,7.312639228513098E8,1.3118704533115509E9,1.1920297433324103E9,1.2994744303999987E9,4.6489303885999846E8,2024-06-18T00:00:00.000Z,1,6,18,0,0,0,0,1,0
2024-06-19,1.8107781616500003E9,1.9709315396699984E9,6.714571092699999E8,3.9876977400000006E7,1.6660838561500003E9,1.4843889368633337E9,7.085590260228746E8,1.9709315396699984E9,6.714571092699999E8,1.8107781616500003E9,1.2440765681414282E9,7.477224322822098E8,1.5613243074807756E9,1.3467168479118078E9,-1.6015337801999807E8,1.446943055E8,2024-06-19T00:00:00.000Z,2,6,19,0,0,0,1,0,0
2024-06-20,1.48492082866E9,1.8107781616500003E9,1.9709315396699984E9,6.714571092699999E8,1.6599766314599988E9,1.7555435099933338E9,2.476686352000158E8,1.9709315396699984E9,1.48492082866E9,1.8107781616500003E9,1.219068596312857E9,7.343010643915792E8,1.5231225680703878E9,1.3812678430988557E9,-3.2585733299000025E8,-1.7505580279999876E8,2024-06-20T00:00:00.000Z,3,6,20,0,0,0,0,0,1
2024-06-21,1.8315990129999995E9,1.48492082866E9,1.8107781616500003E9,1.9709315396699984E9,1.8030352098100002E9,1.7090993344366677E9,1.9442319512324512E8,1.8315990129999995E9,1.48492082866E9,1.8107781616500003E9,1.223149139625714E9,7.381562920379332E8,1.6773607905351937E9,1.4938506355741415E9,3.4667818433999944E8,2.8563803189999342E7,2024-06-21T00:00:00.000Z,4,6,21,0,0,1,0,0,0
2024-06-22,1.6675666997000003E8,1.8315990129999995E9,1.48492082866E9,1.8107781616500003E9,7.524803477300003E8,1.161092170543334E9,8.783927120881865E8,1.8315990129999995E9,1.6675666997000003E8,1.48492082866E9,1.1394743285171425E9,8.281177340847014E8,9.220587302525969E8,1.1620771441731062E9,-1.6648423430299995E9,-5.857236777600002E8,2024-06-22T00:00:00.000Z,5,6,22,1,0,0,0,0,0
2024-06-23,5.590355278000001E7,1.6675666997000003E8,1.8315990129999995E9,1.48492082866E9,3.9876977400000006E7,6.847530785833341E8,9.947430830941818E8,1.8315990129999995E9,5.590355278000001E7,1.6675666997000003E8,1.1417638392857141E9,8.245856017281572E8,4.889811415162984E8,8.855337463248297E8,-1.1085311719000003E8,1.6026575380000003E7,2024-06-23T00:00:00.000Z,6,6,23,1,0,0,0,0,0
2024-06-24,2.40074197665E9,5.590355278000001E7,1.6675666997000003E8,1.8315990129999995E9,6.714571092699999E8,8.74467399800001E8,1.322954143707058E9,2.40074197665E9,5.590355278000001E7,1.6675666997000003E8,1.3888045346257138E9,9.14356083212754E8,1.4448615590831492E9,1.2643358039061222E9,2.34483842387E9,1.72928486738E9,2024-06-24T00:00:00.000Z,0,6,24,0,1,0,0,0,0
2024-06-25,1.41264135086E9,2.40074197665E9,5.590355278000001E7,1.6675666997000003E8,1.9709315396699984E9,1.289762293430001E9,1.1772388269083102E9,2.40074197665E9,5.590355278000001E7,1.41264135086E9,1.309048793367143E9,8.787729871255562E8,1.4287514549715745E9,1.3014121906445916E9,-9.881006257900002E8,-5.582901888099985E8,2024-06-25T00:00:00.000Z,1,6,25,0,0,0,0,0,0
2024-06-26,2.519064225860001E9,1.41264135086E9,2.40074197665E9,5.590355278000001E7,1.8107781616500003E9,2.110815851123335E9,6.075242902781721E8,2.519064225860001E9,1.41264135086E9,2.40074197665E9,1.4102325168257143E9,9.810020169901303E8,1.9739078404157877E9,1.605825199448444E9,1.1064228750000012E9,7.082860642100008E8,2024-06-26T00:00:00.000Z,2,6,26,0,0,0,0,0,0
2024-06-27,2.32715016805E9,2.519064225860001E9,1.41264135086E9,2.40074197665E9,1.48492082866E9,2.086285248256668E9,5.912316185481838E8,2.519064225860001E9,1.41264135086E9,2.32715016805E9,1.530550993881429E9,1.0414744058134755E9,2.150529004232894E9,1.7861564415988328E9,-1.919140578100009E8,8.422293393900001E8,2024-06-27T00:00:00.000Z,3,6,27,0,0,0,0,0,0
2024-06-28,2.4405234780600004E9,2.32715016805E9,2.519064225860001E9,1.41264135086E9,1.8315990129999995E9,2.4289126239900017E9,9.648243542454566E7,2.519064225860001E9,2.32715016805E9,2.4405234780600004E9,1.6175402031757145E9,1.0948716654018242E9,2.295526241146447E9,1.9497482007141247E9,1.1337331001000023E8,6.089244650600009E8,2024-06-28T00:00:00.000Z,4,6,28,0,0,1,0,0,0
2024-06-29,2.70143659824E9,2.4405234780600004E9,2.32715016805E9,2.519064225860001E9,1.6675666997000003E8,2.4897034147833343E9,1.9192858720934933E8,2.70143659824E9,2.32715016805E9,2.4405234780600004E9,1.9796373357857146E9,9.438151287108098E8,2.4984814196932235E9,2.1376703000955935E9,2.6091312017999935E8,2.5346799282699995E9,2024-06-29T00:00:00.000Z,5,6,29,1,0,0,0,0,0
2024-06-30,6.424798557000001E7,2.70143659824E9,2.4405234780600004E9,2.32715016805E9,5.590355278000001E7,1.735402687290001E9,1.4531302219282227E9,2.70143659824E9,6.424798557000001E7,2.4405234780600004E9,1.9808293976128573E9,9.409814673221889E8,1.2813647026316118E9,1.619314721464195E9,-2.6371886126699996E9,8344432.789999999,2024-06-30T00:00:00.000Z,6,6,30,1,0,0,0,0,0
2024-07-01,2.0154189840099998E9,6.424798557000001E7,2.70143659824E9,2.4405234780600004E9,2.40074197665E9,1.5937011892733343E9,1.368238052568796E9,2.70143659824E9,6.424798557000001E7,2.0154189840099998E9,1.925783255807143E9,9.234298432494797E8,1.6483918433208058E9,1.718340787100646E9,1.9511709984399998E9,-3.8532299264000034E8,2024-07-01T00:00:00.000Z,0,7,1,0,1,0,0,0,0
2024-07-02,1.4074320453900003E9,2.0154189840099998E9,6.424798557000001E7,2.70143659824E9,1.41264135086E9,1.1623663383233345E9,9.984037093648069E8,2.0154189840099998E9,6.424798557000001E7,1.4074320453900003E9,1.9250390693114285E9,9.239142761872718E8,1.527911944355403E9,1.6406136016729846E9,-6.079869386199994E8,-5209305.469999552,2024-07-02T00:00:00.000Z,1,7,2,0,0,0,0,0,0
2024-07-03,8.766898684200002E8,1.4074320453900003E9,2.0154189840099998E9,6.424798557000001E7,2.519064225860001E9,1.4331802992733343E9,5.698010434411561E8,2.0154189840099998E9,8.766898684200002E8,1.4074320453900003E9,1.6904141611057143E9,9.559056583505205E8,1.2023009063877015E9,1.4496326683597383E9,-5.3074217697000015E8,-1.642374357440001E9,2024-07-03T00:00:00.000Z,2,7,3,0,0,0,0,1,0
2024-07-04,1.20846040442E9,8.766898684200002E8,1.4074320453900003E9,2.0154189840099998E9,2.32715016805E9,1.164194106076668E9,2.6812579786451906E8,1.4074320453900003E9,8.766898684200002E8,1.20846040442E9,1.53060133773E9,9.247161255791008E8,1.2053806554038508E9,1.3893396023748038E9,3.317705359999999E8,-1.11868976363E9,2024-07-04T00:00:00.000Z,3,7,4,0,0,0,1,0,0
2024-07-05,1.3310170297699997E9,1.20846040442E9,8.766898684200002E8,1.4074320453900003E9,2.4405234780600004E9,1.1387224342033343E9,2.350549526228882E8,1.3310170297699997E9,8.766898684200002E8,1.20846040442E9,1.3721004165457141E9,8.333283944363716E8,1.2681988425869253E9,1.3747589592236028E9,1.2255662534999967E8,-1.1095064482900007E9,2024-07-05T00:00:00.000Z,4,7,5,0,0,1,0,0,1
2024-07-06,6.2943447989E8,1.3310170297699997E9,1.20846040442E9,8.766898684200002E8,2.70143659824E9,1.056303971360001E9,3.7472417011075395E8,1.3310170297699997E9,6.2943447989E8,1.20846040442E9,1.0761001139242857E9,6.241957536551486E8,9.488166612384627E8,1.188427839390202E9,-7.015825498799998E8,-2.07200211835E9,2024-07-06T00:00:00.000Z,5,7,6,1,0,0,0,0,0
2024-07-07,3.124625132999999E7,6.2943447989E8,1.3310170297699997E9,1.20846040442E9,6.424798557000001E7,6.638992536633343E8,6.50570430157315E8,1.3310170297699997E9,3.124625132999999E7,6.2943447989E8,1.0713855804614286E9,6.331720816688787E8,4.9003145628423136E8,8.991324423751515E8,-5.9818822856E8,-3.3001734240000017E7,2024-07-07T00:00:00.000Z,6,7,7,1,0,0,0,0,0
2024-07-08,2.0348453212899997E9,3.124625132999999E7,6.2943447989E8,1.3310170297699997E9,2.0154189840099998E9,8.98508684170001E8,1.0285441185689785E9,2.0348453212899997E9,3.124625132999999E7,6.2943447989E8,1.0741607715014286E9,6.380233803728259E8,1.2624383887871156E9,1.1830606621038635E9,2.0035990699599998E9,1.942633727999997E7,2024-07-08T00:00:00.000Z,0,7,8,0,1,0,0,0,0
2024-07-09,1.5701139393400006E9,2.0348453212899997E9,3.124625132999999E7,6.2943447989E8,1.4074320453900003E9,1.2120685039866679E9,1.0486895196478164E9,2.0348453212899997E9,3.124625132999999E7,1.5701139393400006E9,1.0974010420657144E9,6.54925191004375E8,1.416276164063558E9,1.2798239814128976E9,-4.647313819499991E8,1.626818939500003E8,2024-07-09T00:00:00.000Z,1,7,9,0,0,0,0,0,0
2024-07-10,9.244377639399999E8,1.5701139393400006E9,2.0348453212899997E9,3.124625132999999E7,8.766898684200002E8,1.5097990081900012E9,5.576554976369586E8,2.0348453212899997E9,9.244377639399999E8,1.5701139393400006E9,1.104222169997143E9,6.524874473603342E8,1.170356964001779E9,1.1909774270446732E9,-6.456761754000007E8,4.774789551999974E7,2024-07-10T00:00:00.000Z,2,7,10,0,0,0,0,0,0
2024-07-11,1.0667229577000003E9,9.244377639399999E8,1.5701139393400006E9,2.0348453212899997E9,1.20846040442E9,1.1870915536600013E9,3.3925046800238085E8,1.5701139393400006E9,9.244377639399999E8,1.0667229577000003E9,1.0839739633228571E9,6.509108830540818E8,1.1185399608508897E9,1.1599138097085052E9,1.4228519376000035E8,-1.417374467199998E8,2024-07-11T00:00:00.000Z,3,7,11,0,0,0,0,0,0
2024-07-12,1.94630605435E9,1.0667229577000003E9,9.244377639399999E8,1.5701139393400006E9,1.3310170297699997E9,1.312488925330001E9,5.534928941460776E8,1.94630605435E9,9.244377639399999E8,1.0667229577000003E9,1.1718723954057143E9,7.26935724355638E8,1.5324230076004448E9,1.3565118708688788E9,8.795830966499996E8,6.152890245800002E8,2024-07-12T00:00:00.000Z,4,7,12,0,0,1,0,0,0
2024-07-13,1.9308545142000005E8,1.94630605435E9,1.0667229577000003E9,9.244377639399999E8,6.2943447989E8,1.0687048211566677E9,8.766119817066351E8,1.94630605435E9,1.9308545142000005E8,1.0667229577000003E9,1.10953681991E9,7.965758182985388E8,8.627542295102224E8,1.0656552660066592E9,-1.7532206029299998E9,-4.363490284699999E8,2024-07-13T00:00:00.000Z,5,7,13,1,0,0,0,0,0
2024-07-14,3.356739944E7,1.9308545142000005E8,1.94630605435E9,1.0667229577000003E9,3.124625132999999E7,7.24319635070001E8,1.0612726364631507E9,1.94630605435E9,3.356739944E7,1.9308545142000005E8,1.109868412497143E9,7.960524563547283E8,4.4816081447511125E8,8.076332993649944E8,-1.5951805198000005E8,2321148.110000007,2024-07-14T00:00:00.000Z,6,7,14,1,0,0,0,0,0
2024-07-15,2.289543973560001E9,3.356739944E7,1.9308545142000005E8,1.94630605435E9,2.0348453212899997E9,8.387322748066679E8,1.258968800708155E9,2.289543973560001E9,3.356739944E7,1.9308545142000005E8,1.1462539342500002E9,8.494097836955935E8,1.3688523940175562E9,1.1781109679137459E9,2.255976574120001E9,2.5469865227000117E8,2024-07-15T00:00:00.000Z,0,7,15,0,1,0,0,0,0
2024-07-16,1.6826074099000006E9,2.289543973560001E9,3.356739944E7,1.9308545142000005E8,1.5701139393400006E9,1.3352395943000014E9,1.1674141832402906E9,2.289543973560001E9,3.356739944E7,1.6826074099000006E9,1.162324430044286E9,8.597666160949523E8,1.5257299019587784E9,1.3042350784103096E9,-6.069365636600003E8,1.1249347055999994E8,2024-07-16T00:00:00.000Z,1,7,16,0,0,0,0,0,0
2024-07-17,6.789665245900002E8,1.6826074099000006E9,2.289543973560001E9,3.356739944E7,9.244377639399999E8,1.5503726360166683E9,8.1339071567769E8,2.289543973560001E9,6.789665245900002E8,1.6826074099000006E9,1.127257110137143E9,8.759403123962312E8,1.1023482132743893E9,1.1479179399552321E9,-1.0036408853100004E9,-2.454712393499998E8,2024-07-17T00:00:00.000Z,2,7,17,0,0,0,0,0,0
2024-07-18,1.8115707829499998E9,6.789665245900002E8,1.6826074099000006E9,2.289543973560001E9,1.0667229577000003E9,1.3910482391466677E9,6.200428727528316E8,1.8115707829499998E9,6.789665245900002E8,1.6826074099000006E9,1.2336639423157144E9,9.118655334836231E8,1.4569594981121945E9,1.3138311507039242E9,1.1326042583599997E9,7.448478252499995E8,2024-07-18T00:00:00.000Z,3,7,18,0,0,0,0,0,0
2024-07-19,1.971919861280001E9,1.8115707829499998E9,6.789665245900002E8,1.6826074099000006E9,1.94630605435E9,1.4874857229400012E9,7.047733162554604E8,1.971919861280001E9,6.789665245900002E8,1.8115707829499998E9,1.2373230575914288E9,9.152469434621772E8,1.7144396796960979E9,1.4783533283479433E9,1.6034907833000112E8,2.561380693000102E7,2024-07-19T00:00:00.000Z,4,7,19,0,0,1,0,0,0
2024-07-20,5.1145570214E8,1.971919861280001E9,1.8115707829499998E9,6.789665245900002E8,1.9308545142000005E8,1.4316487821233346E9,8.009334773045977E8,1.971919861280001E9,5.1145570214E8,1.8115707829499998E9,1.2828045219800003E9,8.610103657378408E8,1.1129476909180489E9,1.2366289217959576E9,-1.4604641591400008E9,3.183702507199999E8,2024-07-20T00:00:00.000Z,5,7,20,1,0,0,0,0,0
2024-07-21,7.584053597999999E7,5.1145570214E8,1.971919861280001E9,1.8115707829499998E9,3.356739944E7,8.530720331333346E8,9.931291407256876E8,1.971919861280001E9,7.584053597999999E7,5.1145570214E8,1.2888435414857144E9,8.508766544297043E8,5.943941134490244E8,9.464318253419682E8,-4.3561516615999997E8,4.227313653999999E7,2024-07-21T00:00:00.000Z,6,7,21,1,0,0,0,0,0
2024-07-22,2.625773380559997E9,7.584053597999999E7,5.1145570214E8,1.971919861280001E9,2.289543973560001E9,1.0710232062266668E9,1.3639560922879076E9,2.625773380559997E9,7.584053597999999E7,5.1145570214E8,1.3368763139142854E9,9.23198831561961E8,1.6100837470045109E9,1.3662672141464753E9,2.549932844579997E9,3.362294069999962E8,2024-07-22T00:00:00.000Z,0,7,22,0,1,0,0,0,0
2024-07-23,1.7079797724800005E9,2.625773380559997E9,7.584053597999999E7,5.1145570214E8,1.6826074099000006E9,1.469864563006667E9,1.2915353335096412E9,2.625773380559997E9,7.584053597999999E7,1.7079797724800005E9,1.3405009371399999E9,9.248308238589256E8,1.6590317597422557E9,1.4516953537298565E9,-9.177936080799966E8,2.5372362579999924E7,2024-07-23T00:00:00.000Z,1,7,23,0,0,0,0,0,0
2024-07-24,1.5116533927000005E9,1.7079797724800005E9,2.625773380559997E9,7.584053597999999E7,6.789665245900002E8,1.9484688485800002E9,5.947201725432434E8,2.625773380559997E9,1.5116533927000005E9,1.7079797724800005E9,1.4594562040128572E9,8.779222831963619E8,1.585342576221128E9,1.4666848634723926E9,-1.9632637977999997E8,8.326868681100004E8,2024-07-24T00:00:00.000Z,2,7,24,0,0,0,0,0,0
2024-07-25,1.2888631265800002E9,1.5116533927000005E9,1.7079797724800005E9,2.625773380559997E9,1.8115707829499998E9,1.5028320972533348E9,2.096975253970303E8,1.7079797724800005E9,1.2888631265800002E9,1.5116533927000005E9,1.3847836816742857E9,8.651175868263394E8,1.4371028514005642E9,1.4222294292492943E9,-2.2279026612000036E8,-5.2270765636999965E8,2024-07-25T00:00:00.000Z,3,7,25,0,0,0,0,0,0
2024-07-26,1.7407776678599997E9,1.2888631265800002E9,1.5116533927000005E9,1.7079797724800005E9,1.971919861280001E9,1.5137647290466678E9,2.259646686120602E8,1.7407776678599997E9,1.2888631265800002E9,1.5116533927000005E9,1.351763368328571E9,8.431035001075517E8,1.588940259630282E9,1.5018664889019706E9,4.519145412799995E8,-2.3114219342000127E8,2024-07-26T00:00:00.000Z,4,7,26,0,0,1,0,0,0
2024-07-27,1.7679125848E8,1.7407776678599997E9,1.2888631265800002E9,1.5116533927000005E9,5.1145570214E8,1.0688106843066674E9,8.048792954189993E8,1.7407776678599997E9,1.7679125848E8,1.2888631265800002E9,1.3039541620914283E9,9.058498325717093E8,8.82865759055141E8,1.1705976812964778E9,-1.5639864093799996E9,-3.3466444365999997E8,2024-07-27T00:00:00.000Z,5,7,27,1,0,0,0,0,0
2024-10-14,2.97247284899E9,2.8799294520000003E7,9.768464488000001E7,9.319168228999999E8,3.3321357709300027E9,1.032985596130001E9,1.6799983335939298E9,2.97247284899E9,2.8799294520000003E7,9.768464488000001E7,1.3860831568771431E9,1.0975920114852586E9,1.6803404463130481E9,1.4254606735390582E9,2.94367355447E9,-3.596629219400029E8,2024-10-14T00:00:00.000Z,0,10,14,0,1,0,1,0,0
2024-10-15,2.39332284721E9,2.97247284899E9,2.8799294520000003E7,9.768464488000001E7,2.2321860170200005E9,1.798198330240001E9,1.5594657392343047E9,2.97247284899E9,2.8799294520000003E7,2.39332284721E9,1.4091027040471432E9,1.1197605241772351E9,2.0368316467615242E9,1.6674262169567938E9,-5.791500017799997E8,1.6113683018999958E8,2024-10-15T00:00:00.000Z,1,10,15,0,0,0,0,0,1
2024-10-16,2.41468273409E9,2.39332284721E9,2.97247284899E9,2.8799294520000003E7,1.5400564079099996E9,2.593492810096668E9,3.2838005968934786E8,2.97247284899E9,2.39332284721E9,2.41468273409E9,1.5340493220728574E9,1.1837752117559605E9,2.225757190425762E9,1.8542403462400954E9,2.1359886880000114E7,8.746263261800005E8,2024-10-16T00:00:00.000Z,2,10,16,0,0,0,0,0,0
2024-10-17,1.95576495543E9,2.41468273409E9,2.39332284721E9,2.97247284899E9,1.8994660619200027E9,2.2545901789100013E9,2.5901051490777293E8,2.41468273409E9,1.95576495543E9,2.39332284721E9,1.5420920211457143E9,1.186858907537446E9,2.0907610729278812E9,1.8796214985375717E9,-4.589177786600001E8,5.629889350999737E7,2024-10-17T00:00:00.000Z,3,10,17,0,0,0,0,0,0
2024-10-18,2.67975388946E9,1.95576495543E9,2.41468273409E9,2.39332284721E9,9.319168228999999E8,2.3500671929933343E9,3.662941035054882E8,2.67975388946E9,1.95576495543E9,2.41468273409E9,1.7917830306542854E9,1.2204743579760413E9,2.3852574811939406E9,2.0796545962681787E9,7.2398893403E8,1.7478370665600002E9,2024-10-18T00:00:00.000Z,4,10,18,0,0,1,0,0,0
2024-10-19,8.672200008500001E8,2.67975388946E9,1.95576495543E9,2.41468273409E9,9.768464488000001E7,1.8342462819133346E9,9.123567642922714E8,2.67975388946E9,8.672200008500001E8,1.95576495543E9,1.9017166529357142E9,1.0675201479054636E9,1.6262387410219703E9,1.776545947413634E9,-1.81253388861E9,7.695353559700001E8,2024-10-19T00:00:00.000Z,5,10,19,1,0,0,0,0,0
2024-10-20,4.099932336000001E7,8.672200008500001E8,2.67975388946E9,1.95576495543E9,2.8799294520000003E7,1.1959910712233343E9,1.3497496907072155E9,2.67975388946E9,4.099932336000001E7,8.672200008500001E8,1.9034595141985714E9,1.0639567568965876E9,8.336190321909851E8,1.3426592914002254E9,-8.262206774900001E8,1.2200028840000004E7,2024-10-20T00:00:00.000Z,6,10,20,1,0,0,0,0,0
2024-10-21,3.1015470207199993E9,4.099932336000001E7,8.672200008500001E8,2.67975388946E9,2.97247284899E9,1.3365887816433342E9,1.5833408796723044E9,3.1015470207199993E9,4.099932336000001E7,8.672200008500001E8,1.9218986815885713E9,1.086452025811388E9,1.9675830264554923E9,1.7823812237301688E9,3.060547697359999E9,1.2907417172999954E8,2024-10-21T00:00:00.000Z,0,10,21,0,1,0,0,0,0
